date,state,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy,count,tweet_len,num_sentence
1031,Wisconsin,0.5238095238095238,0.3333333333333333,0.5714285714285714,0.638095238095238,0.22857142857142856,0.8,0.8857142857142857,0.4095238095238095,0.18095238095238095,0.38095238095238093,105,27.114285714285714,2.276190476190476
1031,Colorado,0.5028901734104047,0.3699421965317919,0.5202312138728323,0.5780346820809249,0.2254335260115607,0.9075144508670521,0.9942196531791907,0.5086705202312138,0.3179190751445087,0.3468208092485549,173,27.341040462427745,2.30635838150289
1031,Minnesota,0.5328947368421053,0.3157894736842105,0.5657894736842105,0.618421052631579,0.23026315789473684,0.9144736842105263,0.993421052631579,0.5328947368421053,0.23684210526315788,0.4473684210526316,152,27.17763157894737,2.5789473684210527
1031,South Carolina,0.484375,0.40625,0.4140625,0.46875,0.1796875,0.7734375,0.921875,0.453125,0.2265625,0.28125,128,26.078125,2.3046875
1031,Alabama,0.4367816091954023,0.27586206896551724,0.5402298850574713,0.6551724137931034,0.2988505747126437,1.0114942528735633,0.7126436781609196,0.3448275862068966,0.22988505747126436,0.40229885057471265,87,27.275862068965516,2.413793103448276
1031,Louisiana,0.40310077519379844,0.2558139534883721,0.3643410852713178,0.4418604651162791,0.16279069767441862,0.7286821705426356,0.7829457364341085,0.3643410852713178,0.26356589147286824,0.32558139534883723,129,25.488372093023255,2.054263565891473
1031,Kentucky,0.4015748031496063,0.3464566929133858,0.4566929133858268,0.6850393700787402,0.2992125984251969,0.889763779527559,0.9606299212598425,0.4251968503937008,0.36220472440944884,0.36220472440944884,127,26.118110236220474,2.2755905511811023
1031,Oregon,0.5691056910569106,0.2845528455284553,0.5609756097560976,0.6097560975609756,0.34146341463414637,0.9349593495934959,0.9024390243902439,0.5203252032520326,0.22764227642276422,0.45528455284552843,123,26.601626016260163,2.4552845528455283
1031,Utah,0.44594594594594594,0.25675675675675674,0.4189189189189189,0.4594594594594595,0.21621621621621623,0.6756756756756757,0.9054054054054054,0.3918918918918919,0.2702702702702703,0.3108108108108108,74,25.08108108108108,2.6486486486486487
1031,Iowa,0.48148148148148145,0.18518518518518517,0.3888888888888889,0.37037037037037035,0.12962962962962962,0.6296296296296297,0.6296296296296297,0.3148148148148148,0.12962962962962962,0.18518518518518517,54,25.11111111111111,2.4074074074074074
1031,Arkansas,0.5263157894736842,0.2982456140350877,0.5789473684210527,0.7368421052631579,0.3157894736842105,0.7719298245614035,0.9298245614035088,0.42105263157894735,0.2631578947368421,0.3684210526315789,57,23.789473684210527,2.526315789473684
1031,Mississippi,0.2972972972972973,0.21621621621621623,0.1891891891891892,0.40540540540540543,0.08108108108108109,0.4864864864864865,0.5135135135135135,0.24324324324324326,0.24324324324324326,0.21621621621621623,37,18.16216216216216,1.7567567567567568
1031,Kansas,0.4406779661016949,0.3728813559322034,0.4576271186440678,0.559322033898305,0.3898305084745763,0.7966101694915254,0.8813559322033898,0.3559322033898305,0.2711864406779661,0.3728813559322034,59,25.050847457627118,2.23728813559322
1031,Nebraska,0.5076923076923077,0.3076923076923077,0.47692307692307695,0.6461538461538462,0.18461538461538463,0.9538461538461539,1.0615384615384615,0.46153846153846156,0.3076923076923077,0.4153846153846154,65,26.861538461538462,2.246153846153846
1031,West Virginia,0.4358974358974359,0.38461538461538464,0.41025641025641024,0.48717948717948717,0.23076923076923078,0.5641025641025641,0.8974358974358975,0.3333333333333333,0.20512820512820512,0.2564102564102564,39,22.94871794871795,1.794871794871795
1031,Idaho,0.34615384615384615,0.34615384615384615,0.6538461538461539,0.5,0.11538461538461539,0.8076923076923077,1.0384615384615385,0.38461538461538464,0.2692307692307692,0.34615384615384615,26,28.5,2.6538461538461537
1031,Hawaii,0.5,0.25,0.5,0.7307692307692307,0.1346153846153846,1.0,0.9423076923076923,0.34615384615384615,0.34615384615384615,0.36538461538461536,52,26.807692307692307,2.0961538461538463
1031,Maine,0.47058823529411764,0.17647058823529413,0.5588235294117647,0.5882352941176471,0.20588235294117646,0.8529411764705882,0.5588235294117647,0.2647058823529412,0.11764705882352941,0.2647058823529412,34,25.794117647058822,2.3529411764705883
1031,Montana,0.5625,0.125,0.25,0.75,0.1875,0.5625,0.9375,0.625,0.25,0.1875,16,27.1875,2.3125
1031,South Dakota,0.2,0.13333333333333333,0.26666666666666666,0.5333333333333333,0.06666666666666667,0.6666666666666666,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,15,19.133333333333333,1.8
1031,North Dakota,0.4666666666666667,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.8666666666666667,0.26666666666666666,0.13333333333333333,0.26666666666666666,15,23.133333333333333,1.6666666666666667
1031,Wyoming,0.875,0.375,0.375,0.75,0.125,0.875,1.375,0.625,0.375,0.25,8,23.125,2.375
1031,"Washington, D.C.",0.5106382978723404,0.3191489361702128,0.46808510638297873,0.5638297872340425,0.26595744680851063,0.7978723404255319,0.9680851063829787,0.5106382978723404,0.18085106382978725,0.32978723404255317,94,24.78723404255319,2.223404255319149
1102,Rhode Island,0.9743589743589743,0.4358974358974359,0.46153846153846156,0.8205128205128205,0.20512820512820512,0.9230769230769231,1.205128205128205,0.5641025641025641,0.4358974358974359,0.28205128205128205,39,30.743589743589745,2.282051282051282
1102,Connecticut,0.6575342465753424,0.410958904109589,0.4931506849315068,0.726027397260274,0.2054794520547945,0.8493150684931506,1.2191780821917808,0.547945205479452,0.4246575342465753,0.2054794520547945,73,26.15068493150685,2.2465753424657535
1102,Massachusetts,0.504424778761062,0.33185840707964603,0.4778761061946903,0.672566371681416,0.22566371681415928,0.8761061946902655,0.9336283185840708,0.46017699115044247,0.2345132743362832,0.3274336283185841,226,25.504424778761063,2.066371681415929
1102,New Hampshire,0.6896551724137931,0.41379310344827586,0.4827586206896552,0.5862068965517241,0.06896551724137931,0.8620689655172413,0.9655172413793104,0.4482758620689655,0.2413793103448276,0.2413793103448276,29,23.586206896551722,1.8620689655172413
1102,Vermont,0.6,0.26666666666666666,0.6,0.7333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.7333333333333333,0.13333333333333333,0.5333333333333333,15,29.933333333333334,2.533333333333333
1102,Delaware,0.3125,0.1875,0.25,0.5625,0.0625,0.375,0.875,0.375,0.3125,0.125,16,23.0625,2.0
1102,Oklahoma,0.4915254237288136,0.2542372881355932,0.559322033898305,0.6779661016949152,0.1694915254237288,0.8305084745762712,1.2542372881355932,0.5932203389830508,0.3559322033898305,0.2542372881355932,59,26.406779661016948,2.5254237288135593
1102,Nevada,0.6122448979591837,0.3469387755102041,0.4489795918367347,0.5612244897959183,0.1836734693877551,0.7346938775510204,1.153061224489796,0.5612244897959183,0.21428571428571427,0.25510204081632654,98,26.520408163265305,2.3979591836734695
1102,New Mexico,0.6808510638297872,0.3829787234042553,0.48936170212765956,0.6382978723404256,0.2978723404255319,0.851063829787234,1.0,0.6595744680851063,0.3404255319148936,0.5106382978723404,47,24.085106382978722,2.0638297872340425
1102,California,0.6097560975609756,0.4252386002120891,0.5461293743372216,0.6988335100742312,0.2704135737009544,0.9766702014846236,1.1293743372216332,0.574761399787911,0.3064687168610817,0.3997879109225875,943,27.961823966065747,2.2820784729586427
1102,Texas,0.5917065390749602,0.37161084529505584,0.5374800637958532,0.6523125996810207,0.2567783094098884,0.9122807017543859,1.0063795853269537,0.5023923444976076,0.2807017543859649,0.38596491228070173,627,27.58054226475279,2.2392344497607657
1102,Florida,0.690677966101695,0.4322033898305085,0.5296610169491526,0.6483050847457628,0.2796610169491525,0.940677966101695,1.1652542372881356,0.586864406779661,0.3622881355932203,0.3707627118644068,472,27.923728813559322,2.417372881355932
1102,Pennsylvania,0.6646341463414634,0.42378048780487804,0.6036585365853658,0.6524390243902439,0.3475609756097561,0.8384146341463414,1.2439024390243902,0.6890243902439024,0.2774390243902439,0.3567073170731707,328,28.286585365853657,2.4115853658536586
1102,New York,0.5798319327731093,0.4117647058823529,0.49411764705882355,0.6991596638655462,0.3058823529411765,0.9008403361344538,1.0672268907563025,0.6100840336134454,0.2605042016806723,0.37478991596638656,595,26.91764705882353,2.173109243697479
1102,Illinois,0.5245283018867924,0.3169811320754717,0.41509433962264153,0.5207547169811321,0.19245283018867926,0.7962264150943397,0.8867924528301887,0.45660377358490567,0.18867924528301888,0.2943396226415094,265,27.581132075471697,2.1849056603773587
1102,Ohio,0.6822033898305084,0.4703389830508475,0.6228813559322034,0.6991525423728814,0.2711864406779661,1.0508474576271187,1.1398305084745763,0.6186440677966102,0.2966101694915254,0.3983050847457627,236,29.491525423728813,2.110169491525424
1102,Georgia,0.6540284360189573,0.4312796208530806,0.4218009478672986,0.6682464454976303,0.2890995260663507,0.8056872037914692,1.2559241706161137,0.6540284360189573,0.36018957345971564,0.3033175355450237,211,27.345971563981042,2.345971563981043
1102,North Carolina,0.5549132947976878,0.4161849710982659,0.6127167630057804,0.7225433526011561,0.24855491329479767,0.976878612716763,1.1329479768786128,0.5433526011560693,0.3583815028901734,0.3468208092485549,173,29.063583815028903,2.514450867052023
1102,Michigan,0.6666666666666666,0.43915343915343913,0.5608465608465608,0.7883597883597884,0.2857142857142857,1.0582010582010581,1.1851851851851851,0.6190476190476191,0.2804232804232804,0.42328042328042326,189,29.788359788359788,2.322751322751323
1102,New Jersey,0.9154929577464789,0.6619718309859155,0.5140845070422535,0.7253521126760564,0.323943661971831,0.9577464788732394,1.5,0.7323943661971831,0.47183098591549294,0.33098591549295775,142,29.556338028169016,2.5704225352112675
1102,Virginia,0.6237113402061856,0.33505154639175255,0.5309278350515464,0.5773195876288659,0.23195876288659795,0.8350515463917526,1.134020618556701,0.5309278350515464,0.30927835051546393,0.31958762886597936,194,27.84536082474227,2.3969072164948453
1102,Washington,0.6118421052631579,0.40789473684210525,0.5592105263157895,0.6842105263157895,0.28289473684210525,0.9210526315789473,1.138157894736842,0.5328947368421053,0.2631578947368421,0.35526315789473684,152,27.519736842105264,2.3026315789473686
1102,Arizona,0.6368715083798883,0.3575418994413408,0.4301675977653631,0.659217877094972,0.22905027932960895,0.8156424581005587,1.0558659217877095,0.5698324022346368,0.2346368715083799,0.3128491620111732,179,25.70949720670391,2.0614525139664805
1102,Tennessee,0.5833333333333334,0.3611111111111111,0.5,0.7291666666666666,0.22916666666666666,0.9027777777777778,1.0138888888888888,0.4583333333333333,0.2708333333333333,0.3194444444444444,144,28.3125,2.6319444444444446
1102,Indiana,0.5652173913043478,0.3652173913043478,0.5565217391304348,0.6260869565217392,0.25217391304347825,1.008695652173913,1.0782608695652174,0.5217391304347826,0.3217391304347826,0.3739130434782609,115,27.31304347826087,2.3304347826086955
1102,Missouri,0.6666666666666666,0.41904761904761906,0.4666666666666667,0.6,0.3047619047619048,0.8761904761904762,1.1238095238095238,0.6190476190476191,0.3047619047619048,0.3238095238095238,105,29.314285714285713,2.533333333333333
